name,overview,author,date,changed_file,additions,deletions
spring_boot,Merge branch '2.3.x',philwebb,"Oct 23, 2020",2 ,48 ,48
spring_boot,Remove RabbitMQ AutoConfig Boolean Coercion,garyrussell,"Oct 23, 2020",2 ,1 ,9
spring_boot,"Polish ""Remove RabbitMQ AutoConfig Boolean Coercion""",snicoll,"Oct 23, 2020",1 ,0 ,1
spring_boot,Merge pull request,snicoll,"Oct 23, 2020",2 ,1 ,10
spring_boot,Polish HTTP/2 Cleartext documentation,metacubed,"Oct 23, 2020",1 ,3 ,4
spring_boot,Change favicon StaticResourceLocation,bclozel,"Oct 23, 2020",5 ,10 ,14
spring_boot,Fix missing broken link in reference docs,bclozel,"Oct 23, 2020",1 ,0 ,1
spring_boot,Add support for testing the Gradle plugin with --configuration-cache,wilkinsona,"Oct 23, 2020",3 ,44 ,8
spring_boot,Allow tests to provide properties that modify the build.gradle script,wilkinsona,"Oct 23, 2020",1 ,16 ,3
spring_boot,Update BootJar to support Gradle's configuration cache,wilkinsona,"Oct 23, 2020",17 ,160 ,48
spring_boot, Update BootWar to support Gradle's configuration cache,wilkinsona,"Oct 23, 2020",11 ,77 ,19
spring_boot,Update BuildInfo to support Gradle's configuration cache,wilkinsona,"Oct 23, 2020",13 ,148 ,44
spring_boot,Update BootRun to support Gradle's configuration cache,wilkinsona,"Oct 23, 2020",15 ,289 ,61
spring_boot,Update bootJar and bootWar to use new main class resolution mechanism,wilkinsona,"Oct 23, 2020",9 ,152 ,295
spring_boot,Update BootBuildImage to support Gradle's configuration cache,wilkinsona,"Oct 23, 2020",2 ,11 ,5
spring_boot,Document support for Gradle's configuration cache,wilkinsona,"Oct 23, 2020",1 ,1 ,0
spring_boot,Merge branch 'gradle-plugin-configuration-cache',wilkinsona,"Oct 23, 2020",59 ,819 ,404
spring_boot,Avoid calling getProject() during BootBuildImage's execution,wilkinsona,"Oct 23, 2020",1 ,2 ,1
spring_boot,Adapt test to cope with increased Instant precision on Java 11,wilkinsona,"Oct 23, 2020",1 ,6 ,2
spring_boot,Adapt to breaking change in Framework's RouterFunctions.Visitor,wilkinsona,"Oct 23, 2020",1 ,6 ,0
spring_boot,Polish,wilkinsona,"Oct 23, 2020",1 ,1 ,1
spring_boot,Allow TestPropertyValues.of to take a Map source,philwebb,"Oct 23, 2020",2 ,167 ,13
spring_boot,Add properties for logging charsets,philwebb,"Oct 24, 2020",12 ,124 ,8
spring_boot,Polish,snicoll,"Oct 24, 2020",1 ,4 ,4
spring_boot,Polish,snicoll,"Oct 24, 2020",2 ,3 ,3
spring_boot,Merge branch '2.3.x',snicoll,"Oct 24, 2020",2 ,3 ,3
spring_boot,Fix main class resolution failure when loaded from config cache,wilkinsona,"Oct 25, 2020",2 ,24 ,13
spring_boot,Refine exception handling in logging listener,philwebb,"Oct 25, 2020",1 ,16 ,16
spring_boot,Attempt to fix flaky logging tests,philwebb,"Oct 25, 2020",1 ,2 ,0
spring_boot,Upgrade to Netty 4.1.53.Final,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Rxjava2 2.2.20,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Undertow 2.0.32.Final,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Joda Time 2.10.8,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Mysql 8.0.22,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Httpclient 4.5.13,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Tomcat 9.0.39,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Jetty 9.4.33.v20201020,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Hibernate Validator 6.0.21.Final,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Postgresql 42.2.18,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Lombok 1.18.16,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Spring Security 5.1.13.RELEASE,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Allow overriding image.cleanCache from the command-line,kedar-joshi,"Oct 26, 2020",3 ,21 ,4
spring_boot,"Polish ""Allow overriding image.cleanCache from the command-line""",snicoll,"Oct 26, 2020",1 ,1 ,1
spring_boot,Merge pull request,snicoll,"Oct 26, 2020",3 ,21 ,4
spring_boot,Merge branch '2.1.x' into 2.2.x,wilkinsona,"Oct 26, 2020",0 ,0 ,0
spring_boot,Merge branch '2.2.x' into 2.3.x,wilkinsona,"Oct 26, 2020",0 ,0 ,0
spring_boot,Merge branch '2.3.x',wilkinsona,"Oct 26, 2020",0 ,0 ,0
spring_boot,Upgrade to Caffeine 2.8.6,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Hazelcast 3.12.10,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Dropwizard Metrics 4.1.14,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Netty 4.1.53.Final,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Rxjava2 2.2.20,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Undertow 2.0.32.Final,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Joda Time 2.10.8,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Mysql 8.0.22,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Byte Buddy 1.10.17,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Httpclient 4.5.13,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Tomcat 9.0.39,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Jetty 9.4.33.v20201020,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Elasticsearch 6.8.13,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Hibernate 5.4.22.Final,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Hibernate Validator 6.0.21.Final,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Neo4j Ogm 3.2.17,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Postgresql 42.2.18,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Lombok 1.18.16,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Spring Security 5.2.7.RELEASE,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Do not use servlet session timeout for reactive web applications,snicoll,"Oct 26, 2020",14 ,178 ,48
spring_boot,Merge branch '2.2.x' into 2.3.x,wilkinsona,"Oct 26, 2020",0 ,0 ,0
spring_boot,Merge branch '2.3.x',wilkinsona,"Oct 26, 2020",0 ,0 ,0
spring_boot,Fix configuration of Webflux Spring Session smoke test,snicoll,"Oct 26, 2020",1 ,2 ,3
spring_boot,Align versions of scala-library and scala-reflect,wilkinsona,"Oct 26, 2020",1 ,8 ,0
spring_boot,Upgrade to Byte Buddy 1.10.17,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Caffeine 2.8.6,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Couchbase Client 3.0.9,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Dropwizard Metrics 4.1.14,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Hazelcast 3.12.10,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Hibernate 5.4.22.Final,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Hibernate Validator 6.1.6.Final,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to HttpClient 4.5.13,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Jackson Bom 2.11.3,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Jetty 9.4.33.v20201020,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to jOOQ 3.13.5,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Lombok 1.18.16,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to MySQL 8.0.22,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Neo4j OGM 3.2.17,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Netty 4.1.53.Final,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Postgresql 42.2.18,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to R2DBC Bom Arabba-SR8,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to RxJava2 2.2.20,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Spring Security 5.3.5.RELEASE,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Tomcat 9.0.39,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Merge branch '2.3.x',wilkinsona,"Oct 26, 2020",0 ,0 ,0
spring_boot,Upgrade to AssertJ 3.18.0,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Commons Pool2 2.9.0,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Dropwizard Metrics 4.1.14,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Elasticsearch 7.9.3,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Flyway 7.0.4,wilkinsona,"Oct 26, 2020",2 ,2 ,2
spring_boot,Upgrade to Jetty 9.4.33.v20201020,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to jOOQ 3.14.0,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Lombok 1.18.16,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Mockito 3.5.15,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to MongoDB 4.1.1,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to MySQL 8.0.22,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Netty 4.1.53.Final,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to OAuth2 OIDC SDK 8.23.1,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Nimbus JOSE JWT 9.1.1,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Oracle Database 19.8.0.0,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Postgresql 42.2.18,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to R2DBC Bom Arabba-SR8,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to Rabbit AMQP Client 5.10.0,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Upgrade to SendGrid 4.6.7,wilkinsona,"Oct 26, 2020",1 ,1 ,1
spring_boot,Introduce management base-path property for servlet and reactive actu…,wilkinsona,"Oct 26, 2020",11 ,258 ,21
spring_boot,Await registration of http.server.requests meter,wilkinsona,"Oct 26, 2020",2 ,7 ,2
spring_boot,Add support for SAML2 relying party registration's decryption credent…,snicoll,"Oct 26, 2020",4 ,82 ,10
spring_boot,Merge branch '2.3.x',wilkinsona,"Oct 26, 2020",2 ,7 ,2
spring_boot,Provide default charset properties,philwebb,"Oct 26, 2020",2 ,4 ,0
spring_boot,Upgrade to Reactor Californium-SR22,snicoll,"Oct 26, 2020",1 ,1 ,1
spring_boot,Merge branch '2.1.x' into 2.2.x,snicoll,"Oct 26, 2020",0 ,0 ,0
spring_boot,Upgrade to Reactor Dysprosium-SR13,snicoll,"Oct 26, 2020",1 ,1 ,1
spring_boot,Merge branch '2.2.x' into 2.3.x,snicoll,"Oct 26, 2020",0 ,0 ,0
spring_boot,Upgrade to Reactor Dysprosium-SR13,snicoll,"Oct 26, 2020",1 ,1 ,1
spring_boot,Merge branch '2.3.x',snicoll,"Oct 26, 2020",0 ,0 ,0
spring_boot,Prevent serialization exception from Env actuator,scottfrederick,"Oct 26, 2020",2 ,59 ,5
spring_boot,Register @WebListeners in a way that allows them to register components,wilkinsona,"Oct 26, 2020",14 ,289 ,32
spring_boot,Upgrade to RSocket 1.0.3,snicoll,"Oct 27, 2020",1 ,1 ,1
spring_boot,Merge branch '2.2.x' into 2.3.x,snicoll,"Oct 27, 2020",0 ,0 ,0
spring_boot,Upgrade to RSocket 1.0.3,snicoll,"Oct 27, 2020",1 ,1 ,1
spring_boot,Merge branch '2.3.x',snicoll,"Oct 27, 2020",0 ,0 ,0
spring_boot,Upgrade to JUnit Jupiter 5.6.3,snicoll,"Oct 27, 2020",1 ,1 ,1
spring_boot,Upgrade to JUnit 4.13.1,snicoll,"Oct 27, 2020",1 ,1 ,1
spring_boot,Merge branch '2.3.x',snicoll,"Oct 27, 2020",0 ,0 ,0
spring_boot,Upgrade to Kotlin Coroutines 1.4.0,snicoll,"Oct 27, 2020",1 ,1 ,1
spring_boot,Polish,snicoll,"Oct 27, 2020",1 ,3 ,7
spring_boot,Upgrade to Reactor 2020.0.0,snicoll,"Oct 27, 2020",1 ,1 ,1
spring_boot,Add ConfigurationProperty.toString() for debugging,philwebb,"Oct 27, 2020",1 ,5 ,0
spring_boot,Configure WebSecurity using WebSecurityCustomizer,mbhave,"Oct 27, 2020",20 ,136 ,118
spring_boot,Add @ConditionalOnDefaultWebSecurity annotation,philwebb,"Oct 27, 2020",8 ,105 ,25
spring_boot,Provide config properties for configuring WebFlux's locale resolution,wilkinsona,"Oct 27, 2020",7 ,184 ,19
spring_boot,Remove skipping of spring-boot-* projects from DevTools restart triggers,wilkinsona,"Oct 27, 2020",3 ,4 ,21
spring_boot,Upgrade to Rsocket 1.1.0,snicoll,"Oct 27, 2020",1 ,1 ,1
spring_boot,Upgrade to Spring Framework 5.1.19,snicoll,"Oct 27, 2020",1 ,1 ,1
spring_boot,Merge branch '2.1.x' into 2.2.x,snicoll,"Oct 27, 2020",0 ,0 ,0
spring_boot,Upgrade to Spring Framework 5.2.10,snicoll,"Oct 27, 2020",1 ,1 ,1
spring_boot,Merge branch '2.2.x' into 2.3.x,snicoll,"Oct 27, 2020",0 ,0 ,0
spring_boot,Upgrade to Spring Framework 5.2.10,snicoll,"Oct 27, 2020",1 ,1 ,1
spring_boot,Merge branch '2.3.x',snicoll,"Oct 27, 2020",0 ,0 ,0
spring_boot,Polish,wilkinsona,"Oct 27, 2020",1 ,0 ,3
spring_boot,Await registration of http.server.requests meter,wilkinsona,"Oct 27, 2020",2 ,11 ,2
spring_boot,Merge branch '2.2.x' into 2.3.x,wilkinsona,"Oct 27, 2020",0 ,0 ,0
spring_boot,Merge branch '2.3.x',wilkinsona,"Oct 27, 2020",0 ,0 ,0
spring_boot,Merge branch '2.2.x' into 2.3.x,wilkinsona,"Oct 27, 2020",0 ,0 ,0
spring_boot,Merge branch '2.3.x',wilkinsona,"Oct 27, 2020",0 ,0 ,0
spring_boot,Upgrade to Spring Framework 5.3.0,snicoll,"Oct 27, 2020",1 ,1 ,1
spring_boot,Support wildcard configtree imports,philwebb,"Oct 27, 2020",10 ,434 ,90
spring_boot,Exclude property beans from method validation,wilkinsona,"Oct 27, 2020",9 ,288 ,7
spring_boot,Support nested @PropertyMapping annotations,Stefan Zwanenburg,"Oct 28, 2020",2 ,79 ,3
spring_boot,Polish 'Support nested @PropertyMapping annotations',philwebb,"Oct 28, 2020",2 ,6 ,5
spring_boot,Merge pull request,philwebb,"Oct 28, 2020",2 ,84 ,7
spring_boot,Don't adapt RandomPropertySource,philwebb,"Oct 28, 2020",2 ,20 ,1
spring_boot,Use stricter document properties separator logic,philwebb,"Oct 28, 2020",4 ,71 ,22
spring_boot,Add auto-trimming support to configtree sources,philwebb,"Oct 28, 2020",4 ,70 ,10
spring_boot,Revert to Spring AMQP 2.1.17,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Upgrade to Micrometer 1.1.19,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Merge branch '2.1.x' into 2.2.x,snicoll,"Oct 28, 2020",0 ,0 ,0
spring_boot,Merge branch '2.2.x' into 2.3.x,snicoll,"Oct 28, 2020",0 ,0 ,0
spring_boot,Upgrade to Lettuce 5.3.5.RELEASE,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Polish,wilkinsona,"Oct 28, 2020",2 ,6 ,7
spring_boot,Merge branch '2.3.x',snicoll,"Oct 28, 2020",0 ,0 ,0
spring_boot,Upgrade to Lettuce 6.0.1.RELEASE,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Upgrade to Mockito 3.6.0,snicoll,"Oct 28, 2020",1 ,2 ,1
spring_boot,Upgrade to Spring HATEOAS 1.2.0,snicoll,"Oct 28, 2020",1 ,1 ,2
spring_boot,Inherit enclosing class's configuration in nested tests,wilkinsona,"Oct 28, 2020",11 ,171 ,48
spring_boot,Provide Mockito with a MockResolver that removes Spring-created proxies,wilkinsona,"Oct 28, 2020",3 ,75 ,0
spring_boot,Streamline use of TestContextAnnotationUtils,wilkinsona,"Oct 28, 2020",8 ,19 ,37
spring_boot,Make isPresent check more Graal-friendly,wilkinsona,"Oct 28, 2020",1 ,6 ,3
spring_boot,Fix custom layout example so that tokens are replaced,snicoll,"Oct 28, 2020",1 ,0 ,0
spring_boot,Remove version elements from Maven plugin documentation,snicoll,"Oct 28, 2020",18 ,1 ,28
spring_boot,Merge branch '2.2.x' into 2.3.x,snicoll,"Oct 28, 2020",8 ,1 ,42
spring_boot,Merge branch '2.3.x',snicoll,"Oct 28, 2020",8 ,2 ,47
spring_boot,Upgrade to Spring Data Lovelace-SR21,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Merge branch '2.1.x' into 2.2.x,snicoll,"Oct 28, 2020",0 ,0 ,0
spring_boot,Upgrade to Spring Data Moore-SR11,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Upgrade to Micrometer 1.3.15,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Merge branch '2.2.x' into 2.3.x,snicoll,"Oct 28, 2020",0 ,0 ,0
spring_boot,Upgrade to Spring Data Neumann-SR5,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Merge branch '2.3.x',snicoll,"Oct 28, 2020",0 ,0 ,0
spring_boot,Wait for DataSource init before allowing context refresh to complete,wilkinsona,"Oct 28, 2020",1 ,69 ,10
spring_boot,Merge branch '2.3.x',wilkinsona,"Oct 28, 2020",1 ,66 ,8
spring_boot,Upgrade to Flyway 7.1.0,snicoll,"Oct 28, 2020",5 ,24 ,1
spring_boot,Upgrade to Spring Data 2020.0.0,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Upgrade to Log4j 2.13.3 in Maven tests,nohn,"Oct 28, 2020",1 ,1 ,1
spring_boot,Merge pull request,philwebb,"Oct 28, 2020",1 ,1 ,1
spring_boot,Upgrade to Spring Integration 5.1.13,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Merge branch '2.1.x' into 2.2.x,snicoll,"Oct 28, 2020",0 ,0 ,0
spring_boot,Upgrade to Spring AMQP 2.2.12,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Merge branch '2.2.x' into 2.3.x,snicoll,"Oct 28, 2020",0 ,0 ,0
spring_boot,Upgrade to Micrometer 1.5.6,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Upgrade to Spring Integration 5.3.3,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Upgrade to Spring AMQP 2.2.12,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Merge branch '2.3.x',snicoll,"Oct 28, 2020",0 ,0 ,0
spring_boot,Upgrade to Spring AMQP 2.3.0,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Upgrade MavenBuild versions,philwebb,"Oct 28, 2020",1 ,4 ,4
spring_boot,Merge branch '2.3.x',philwebb,"Oct 28, 2020",1 ,3 ,3
spring_boot,"Revert ""Upgrade to Flyway 7.1.0""",wilkinsona,"Oct 28, 2020",5 ,1 ,24
spring_boot,Provide content-length header to Docker API calls,scottfrederick,"Oct 28, 2020",3 ,76 ,16
spring_boot,Ensure that additional metadata is available to annotation processor,wilkinsona,"Oct 28, 2020",1 ,6 ,1
spring_boot,Merge branch '2.3.x',wilkinsona,"Oct 28, 2020",1 ,6 ,1
spring_boot,Fix test failure caused by MavenBuild upgrades,philwebb,"Oct 28, 2020",1 ,2 ,1
spring_boot,Upgrade to Spring Integration 5.2.9,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Upgrade to Spring Kafka 2.3.12,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Merge branch '2.2.x' into 2.3.x,snicoll,"Oct 28, 2020",0 ,0 ,0
spring_boot,Upgrade to Spring Kafka 2.5.7,snicoll,"Oct 28, 2020",1 ,1 ,1
spring_boot,Merge branch '2.3.x',snicoll,"Oct 28, 2020",0 ,0 ,0
spring_boot,Provide content-length header to Docker API calls,scottfrederick,"Oct 28, 2020",3 ,78 ,16
spring_boot,Show the source jar of a ClasspathResource,philwebb,"Oct 29, 2020",4 ,195 ,4
spring_boot,Upgrade CI to jdk8u272-b10,philwebb,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.1.x' into 2.2.x,philwebb,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.2.x' into 2.3.x,philwebb,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.3.x',philwebb,"Oct 29, 2020",1 ,1 ,1
spring_boot,Upgrade CI to Java 11.0.9_11,philwebb,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.1.x' into 2.2.x,philwebb,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.2.x' into 2.3.x,philwebb,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.3.x',philwebb,"Oct 29, 2020",1 ,1 ,1
spring_boot,Upgrade CI to Ubuntu Focal 20201008,philwebb,"Oct 29, 2020",2 ,2 ,2
spring_boot,Merge branch '2.1.x' into 2.2.x,philwebb,"Oct 29, 2020",3 ,3 ,3
spring_boot,Merge branch '2.2.x' into 2.3.x,philwebb,"Oct 29, 2020",3 ,3 ,3
spring_boot,Merge branch '2.3.x',philwebb,"Oct 29, 2020",3 ,3 ,3
spring_boot,Upgrade CI to Java 15.0.1_9,philwebb,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.2.x' into 2.3.x,philwebb,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.3.x',philwebb,"Oct 29, 2020",1 ,1 ,1
spring_boot,Retain inner-class data on incremental compile,philwebb,"Oct 29, 2020",2 ,10 ,1
spring_boot,Merge branch '2.2.x' into 2.3.x,philwebb,"Oct 29, 2020",2 ,10 ,1
spring_boot,Merge branch '2.3.x',philwebb,"Oct 29, 2020",2 ,10 ,1
spring_boot,Refine MetadataCollector logic,philwebb,"Oct 29, 2020",3 ,25 ,12
spring_boot,Workaround broken function in concourse scripts,snicoll,"Oct 29, 2020",1 ,8 ,1
spring_boot,Merge branch '2.1.x' into 2.2.x,snicoll,"Oct 29, 2020",1 ,8 ,1
spring_boot,Merge branch '2.2.x' into 2.3.x,snicoll,"Oct 29, 2020",0 ,0 ,0
spring_boot,Merge branch '2.3.x',snicoll,"Oct 29, 2020",0 ,0 ,0
spring_boot,Upgrade to Spring Integration 5.4.0,snicoll,"Oct 29, 2020",1 ,1 ,1
spring_boot,Upgrade to Spring Session 2020.0.0,snicoll,"Oct 29, 2020",1 ,1 ,1
spring_boot,Upgrade to Spring Batch 4.3.0,snicoll,"Oct 29, 2020",1 ,1 ,1
spring_boot,Workaround broken function in concourse scripts,snicoll,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.1.x' into 2.2.x,snicoll,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.2.x' into 2.3.x,snicoll,"Oct 29, 2020",0 ,0 ,0
spring_boot,Merge branch '2.3.x',snicoll,"Oct 29, 2020",0 ,0 ,0
spring_boot,Ensure that additional metadata is available to annotation processor,wilkinsona,"Oct 29, 2020",1 ,6 ,1
spring_boot,Merge branch '2.3.x',wilkinsona,"Oct 29, 2020",0 ,0 ,0
spring_boot,Add liquibase driver class name property,evgeniycheban,"Oct 29, 2020",3 ,40 ,1
spring_boot,Configure release script to use .RELEASE suffix,snicoll,"Oct 29, 2020",1 ,1 ,1
spring_boot,"Polish ""Add liquibase driver class name property""",wilkinsona,"Oct 29, 2020",3 ,29 ,7
spring_boot,Merge pull request,wilkinsona,"Oct 29, 2020",4 ,63 ,2
spring_boot,Merge branch '2.1.x' into 2.2.x,snicoll,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.2.x' into 2.3.x,snicoll,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.3.x',snicoll,"Oct 29, 2020",0 ,0 ,0
spring_boot,Next development version (v2.1.19.BUILD-SNAPSHOT),spring-builds,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.1.x' into 2.2.x,snicoll,"Oct 29, 2020",0 ,0 ,0
spring_boot,Upgrade to github-changelog-generator 0.0.4,snicoll,"Oct 29, 2020",1 ,1 ,1
spring_boot,Upgrade to Flyway 7.1.1,wilkinsona,"Oct 29, 2020",5 ,24 ,1
spring_boot,Next development version (v2.2.12.BUILD-SNAPSHOT),spring-builds,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.2.x' into 2.3.x,snicoll,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.3.x',snicoll,"Oct 29, 2020",0 ,0 ,0
spring_boot,Use overriding rather than overridden getter methods in config prop AP,wilkinsona,"Oct 29, 2020",3 ,10 ,5
spring_boot,Merge branch '2.2.x' into 2.3.x,wilkinsona,"Oct 29, 2020",3 ,10 ,5
spring_boot,Merge branch '2.3.x',wilkinsona,"Oct 29, 2020",3 ,9 ,4
spring_boot,Upgrade to spring-doc-resources 0.2.3.RELEASE,philwebb,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.3.x',philwebb,"Oct 29, 2020",1 ,1 ,1
spring_boot,Update copyright year of changed files,philwebb,"Oct 29, 2020",9 ,9 ,9
spring_boot,Merge branch '2.3.x',philwebb,"Oct 29, 2020",4 ,4 ,4
spring_boot,Update copyright year of changed files,philwebb,"Oct 29, 2020",18 ,18 ,18
spring_boot,Move spring.resources.* properties to spring.web.resources.*,wilkinsona,"Oct 29, 2020",23 ,"1,168 ",519
spring_boot,Fix to spring-doc-resources version,philwebb,"Oct 29, 2020",1 ,1 ,1
spring_boot,Merge branch '2.3.x',philwebb,"Oct 29, 2020",1 ,1 ,1
spring_boot,Add dependency management for jOOQ's new jooq-kotlin module,wilkinsona,"Oct 29, 2020",1 ,3 ,2
spring_boot,Next development version (v2.3.6.BUILD-SNAPSHOT),spring-builds,"Oct 29, 2020",1 ,1 ,1
